#  r W0 W2 w4
3.308966964489893137e+00 7.010554040112154221e-11 -2.305589216122584767e-16 6.986526630797181186e-15
3.312245930539460037e+00 7.010524539802336727e-11 9.010408994205384156e-15 -6.971421562509061747e-15
3.315528145826166284e+00 7.010549869380969712e-11 -2.013481035310421936e-16 6.968607136101564551e-15
3.318813613569789656e+00 7.010519702078934019e-11 9.016046714469740364e-15 -6.953476265521684977e-15
3.322102336993299154e+00 7.010545678756192284e-11 -1.720983119619601403e-16 6.950733616492214989e-15
3.325394319322856340e+00 7.010514848555780613e-11 9.021783361527532731e-15 -6.935576453409744402e-15
3.328689563787819328e+00 7.010541468175564963e-11 -1.428092157076484054e-16 6.932905912564320983e-15
3.331988073620749002e+00 7.010509979150724549e-11 9.027619096028995606e-15 -6.917722018687241929e-15
3.335289852057406357e+00 7.010537237574867514e-11 -1.134804413011757158e-16 6.915123891321219280e-15
3.338594902336760928e+00 7.010505093785004016e-11 9.033554167135978431e-15 -6.899912829140674903e-15
3.341903227700989909e+00 7.010532986895218896e-11 -8.411157210411360639e-17 6.897387471705605934e-15
3.345214831395485700e+00 7.010500192375482192e-11 9.039588802131626852e-15 -6.882148793771055131e-15
3.348529716668862566e+00 7.010528716077275361e-11 -5.470237766791090223e-17 6.879696528515684037e-15
3.351847886772931773e+00 7.010495274843041838e-11 9.045723104912282635e-15 -6.864429779231513242e-15
3.355169344962749101e+00 7.010524425053666927e-11 -2.525244931946073805e-17 6.862050930637866004e-15
3.358494094496589533e+00 7.010490341108890121e-11 9.051957325278026293e-15 -6.846755665871499648e-15
3.361822138635955692e+00 7.010520113761452902e-11 4.238544474802834416e-18 6.844450641799052615e-15
3.365153480645581396e+00 7.010485391089748049e-11 9.058291686604450398e-15 -6.829126329001538425e-15
3.368488123793437872e+00 7.010515782141780680e-11 3.377097190720906335e-17 6.826895433774557233e-15
3.371826071350732423e+00 7.010480424704106019e-11 9.064726384015916470e-15 -6.811541674907231472e-15
3.375167326591915540e+00 7.010511430130519206e-11 6.334521361141803915e-17 6.809385314967588912e-15
3.378511892794681781e+00 7.010475441869693166e-11 9.071261614984857334e-15 -6.794001597243301176e-15
3.381859773239973777e+00 7.010507057660359242e-11 9.296155307517146760e-17 6.791920075177261105e-15
3.385210971211984443e+00 7.010470442504506164e-11 9.077897567839853404e-15 -6.776505966162310892e-15
3.388565489998163205e+00 7.010502664672185809e-11 1.226203779495958553e-16 6.774499638582424843e-15
3.391923332889214660e+00 7.010465426529271382e-11 9.084634508285681641e-15 -6.759054656905570826e-15
3.395284503179107016e+00 7.010498251097488965e-11 1.523220933923265417e-16 6.757123962190168681e-15
3.398649004165069876e+00 7.010460393855724773e-11 9.091472604674066063e-15 -6.741647575588039645e-15
3.402016839147602223e+00 7.010493816873486994e-11 1.820669773911055126e-16 6.739792806778447564e-15
3.405388011430471540e+00 7.010455344408157338e-11 9.098412059603096359e-15 -6.724284601022552705e-15
3.408762524320721798e+00 7.010489361933507846e-11 2.118554087720671448e-16 6.722506142467928029e-15
3.412140381128671685e+00 7.010450278099172275e-11 9.105453107517536683e-15 -6.706965606025964295e-15
3.415521585167921703e+00 7.010484886218197436e-11 2.416878257313641726e-16 6.705263879364169936e-15
3.418906139755355067e+00 7.010445194848777343e-11 9.112596005326464301e-15 -6.689690502460685886e-15
3.422294048211148354e+00 7.010480389653984509e-11 2.715644793274373092e-16 6.688065840454493325e-15
3.425685313858748859e+00 7.010440094566887402e-11 9.119840906191578475e-15 -6.672459166519875144e-15
3.429079940024917228e+00 7.010475872179964016e-11 3.014857485150638319e-16 6.670911976006485346e-15
3.432477930039702585e+00 7.010434977180060446e-11 9.127188019205780632e-15 -6.655271479546691631e-15
3.435879287236456747e+00 7.010471333728146880e-11 3.314520823539858516e-16 6.653802140883503483e-15
3.439284014951831114e+00 7.010429842593743270e-11 9.134637619463561271e-15 -6.638127341374326782e-15
3.442692116525786883e+00 7.010466774232552523e-11 3.614637430592288966e-16 6.636736225429929717e-15
3.446103595301592382e+00 7.010424690733245340e-11 9.142189896857718895e-15 -6.621026642612468335e-15
3.449518454625830621e+00 7.010462193627471784e-11 3.915211160853306069e-16 6.619714139533614076e-15
3.452936697848399739e+00 7.010419521502814039e-11 9.149845059198959349e-15 -6.603969242218926929e-15
3.456358328322518325e+00 7.010457591841472449e-11 4.216246432867649887e-16 6.602735768428703909e-15
3.459783349404726316e+00 7.010414334832301866e-11 9.157603362474457603e-15 -6.586955073954299541e-15
3.463211764454890762e+00 7.010452968811007659e-11 4.517745839978852470e-16 6.585801014748413779e-15
3.466643576836208496e+00 7.010409130623496632e-11 9.165465003823504211e-15 -6.569983973974932438e-15
3.470078789915209239e+00 7.010448324467276666e-11 4.819713516083456608e-16 6.568909775785473263e-15
3.473517407061756934e+00 7.010403908797954475e-11 9.173430188508986245e-15 -6.553055869907884697e-15
3.476959431649055965e+00 7.010443658739739059e-11 5.122153108474030866e-16 6.552061873015225047e-15
3.480404867053653817e+00 7.010398669265427403e-11 9.181499206559681296e-15 -6.536170634374112778e-15
3.483853716655444188e+00 7.010438971561930876e-11 5.425068573877170765e-16 6.535257301839364993e-15
3.487305983837667434e+00 7.010393411946942933e-11 9.189672245289629969e-15 -6.519328177404927377e-15
3.490761671986919890e+00 7.010434262868194655e-11 5.728462985082219281e-16 6.518495893093243188e-15
3.494220784493152099e+00 7.010388136752605920e-11 9.197949525116963211e-15 -6.502528353334252235e-15
3.497683324749679912e+00 7.010429532582092446e-11 6.032340587771127563e-16 6.501777571315914808e-15
3.501149296153162283e+00 7.010382843593553901e-11 9.206331285324081037e-15 -6.485771084451986492e-15
3.504618702103644790e+00 7.010424780637076275e-11 6.336704941739476654e-16 6.485102210919965646e-15
3.508091546004534766e+00 7.010377532384779852e-11 9.214817800757561783e-15 -6.469056239438610423e-15
3.511567831262612405e+00 7.010420006965734801e-11 6.641560014207999809e-16 6.468469690218439556e-15
3.515047561288033862e+00 7.010372203044087868e-11 9.223409249289001896e-15 -6.452383720584703171e-15
3.518530739494333481e+00 7.010415211493475719e-11 6.946908987635002594e-16 6.451879958862941648e-15
3.522017369298429124e+00 7.010366855477512816e-11 9.232105871661112299e-15 -6.435753426095020858e-15
3.525507454120624828e+00 7.010410394154862580e-11 7.252755759284951345e-16 6.435332868733672221e-15
3.529000997384614369e+00 7.010361489601718837e-11 9.240907936289486324e-15 -6.419165245103507826e-15
3.532498002517482583e+00 7.010405554872659980e-11 7.559104283008350372e-16 6.418828292592567432e-15
3.535998472949711147e+00 7.010356105326349371e-11 9.249815644946910538e-15 -6.402619064682771485e-15
3.539502412115181240e+00 7.010400693581643434e-11 7.865958491955284840e-16 6.402366200251967533e-15
3.543009823451176654e+00 7.010350702565618034e-11 9.258829229612758394e-15 -6.386114742967091132e-15
3.546520710398387344e+00 7.010395810205928170e-11 8.173321644713047462e-16 6.385946434190371753e-15
3.550035076400912537e+00 7.010345281228540130e-11 9.267948993916231766e-15 -6.369652207693212222e-15
3.553552924906265176e+00 7.010390904674505900e-11 8.481197926186202273e-16 6.369568881833762479e-15
3.557074259365372360e+00 7.010339841231896118e-11 9.277175112898842849e-15 -6.353231365843990298e-15
3.560599083232583784e+00 7.010385976916980971e-11 8.789590974757122083e-16 6.353233455749040257e-15
3.564127399965669962e+00 7.010334382477437622e-11 9.286507872328684155e-15 -6.336852044705043370e-15
3.567659213025828446e+00 7.010381026856857269e-11 9.098504833639566129e-16 6.336940071139105650e-15
3.571194525877686932e+00 7.010328904887571223e-11 9.295947486076585669e-15 -6.320514237347374599e-15
3.574733341989305924e+00 7.010376054425251330e-11 9.407942893425217741e-16 6.320688599865784802e-15
3.578275664832190284e+00 7.010323408364141600e-11 9.305494203663134485e-15 -6.304217728248212213e-15
3.581821497881262140e+00 7.010371059544047577e-11 9.717909474155944341e-16 6.304478964718620051e-15
3.585370844614911068e+00 7.010317892821806980e-11 9.315148303591476451e-15 -6.287962501129913938e-15
3.588923708514962119e+00 7.010366042143733112e-11 1.002840814232021222e-15 6.288311011076972268e-15
3.592480093066694913e+00 7.010312358168109249e-11 9.324910018917081227e-15 -6.271748404835181410e-15
3.596040001758840976e+00 7.010361002148054806e-11 1.033944245057148455e-15 6.272184707430065539e-15
3.599603438083588181e+00 7.010306804313922281e-11 9.334779554134445919e-15 -6.255575331935946534e-15
3.603170405536586074e+00 7.010355939485682549e-11 1.065101669645800060e-15 6.256099879550474767e-15
3.606740907616947656e+00 7.010301231168178661e-11 9.344757210632068217e-15 -6.239443161420787890e-15
3.610314947827253373e+00 7.010350854073906035e-11 1.096313485916619516e-15 6.240056502472184085e-15
3.613892529673554233e+00 7.010295638639851040e-11 9.354843250404163201e-15 -6.223351816876873753e-15
3.617473656665377124e+00 7.010345745845696493e-11 1.127580024543855251e-15 6.224054391047947117e-15
3.621058332315723494e+00 7.010290026638993866e-11 9.365037896713738790e-15 -6.207301245164855641e-15
3.624646560141079110e+00 7.010340614720287489e-11 1.158901737453323140e-15 6.208093505015956712e-15
3.628238343661412291e+00 7.010284395073717712e-11 9.375341415015924293e-15 -6.191291189878331077e-15
3.631833686400181005e+00 7.010335460627318266e-11 1.190278979660030407e-15 6.192173725230971292e-15
3.635432591884332432e+00 7.010278743851494672e-11 9.385754047574272415e-15 -6.175321677652955814e-15
3.639035063644311840e+00 7.010330283485519622e-11 1.221712148856134622e-15 6.176294929222817316e-15
3.642641105214059039e+00 7.010273072880379745e-11 9.396276086349186071e-15 -6.159392567530269398e-15
3.646250720131020806e+00 7.010325083219183850e-11 1.253201634986448980e-15 6.160457075022234493e-15
3.649863911936143790e+00 7.010267382067375856e-11 9.406907782929541521e-15 -6.143503724988928985e-15
3.653480684173887827e+00 7.010319859752455903e-11 1.284747850670938638e-15 6.144659986224797219e-15
3.657101040392229940e+00 7.010261671322962676e-11 9.417649382244264719e-15 -6.127655093649746188e-15
3.660724984142641247e+00 7.010314613007041845e-11 1.316351172460810542e-15 6.128903600486115022e-15
3.664352518980136253e+00 7.010255940549512215e-11 9.428501114103554113e-15 -6.111846543923943965e-15
3.667983648463241320e+00 7.010309342905349548e-11 1.348011975764905001e-15 6.113187837785048813e-15
3.671618376154011987e+00 7.010250189657181024e-11 9.439463329982052573e-15 -6.096077938737989617e-15
3.675256705618033415e+00 7.010304049371202140e-11 1.379730717034953389e-15 6.097512587215779610e-15
3.678898640424421718e+00 7.010244418549433250e-11 9.450536237138973287e-15 -6.080349249391691630e-15
3.682544184145831956e+00 7.010298732324439359e-11 1.411507737624897140e-15 6.081877734243814253e-15
3.686193340358457693e+00 7.010238627136589588e-11 9.461720082813386661e-15 -6.064660284117477807e-15
3.689846112642039433e+00 7.010293391683227191e-11 1.443343455385504560e-15 6.066283161074772358e-15
3.693502504579861512e+00 7.010232815320300850e-11 9.473015214386466908e-15 -6.049011034880706744e-15
3.697162519758760091e+00 7.010288027373159449e-11 1.475238298792849344e-15 6.050728800694701511e-15
3.700826161769127154e+00 7.010226983009741311e-11 9.484421826453376098e-15 -6.033401319554842973e-15
3.704493434204910063e+00 7.010282639312969514e-11 1.507192621972938229e-15 6.035214584394133200e-15
3.708164340663619107e+00 7.010221130106917211e-11 9.495940207365240272e-15 -6.017831070281694354e-15
3.711838884746330169e+00 7.010277227419841098e-11 1.539206855313445788e-15 6.019740353336373021e-15
3.715517070057684279e+00 7.010215256519520363e-11 9.507570664141728673e-15 -6.002300175198139474e-15
3.719198900205899161e+00 7.010271791621239507e-11 1.571281391985096199e-15 6.004306042876542500e-15
3.722884378802764349e+00 7.010209362147631227e-11 9.519313443728482273e-15 -5.986808549501295758e-15
3.726573509463650513e+00 7.010266331829518495e-11 1.603416685094268618e-15 5.988911554276119382e-15
3.730266295807508570e+00 7.010203446900921680e-11 9.531168849536152184e-15 -5.971356054625311566e-15
3.733962741456878121e+00 7.010260847963778504e-11 1.635613043690724017e-15 5.973556763876183007e-15
3.737662850037895446e+00 7.010197510679392047e-11 9.543137077985253615e-15 -5.955942617983645321e-15
3.741366625180265082e+00 7.010255339945063853e-11 1.667870962455090984e-15 5.958241620604568073e-15
3.745074070517315334e+00 7.010191553388945365e-11 9.555218500529179098e-15 -5.940568138873649166e-15
3.748785189685962749e+00 7.010249807689198574e-11 1.700190820170577734e-15 5.942965963388051436e-15
3.752499986326730319e+00 7.010185574930432405e-11 9.567413354537161089e-15 -5.925232517292611015e-15
3.756218464083749264e+00 7.010244251116155529e-11 1.732572996326127169e-15 5.927729779712103461e-15
3.759940626604759917e+00 7.010179575210009526e-11 9.579721943275023728e-15 -5.909935594582394341e-15
3.763666477541118827e+00 7.010238670143839625e-11 1.765017964630847022e-15 5.912532930349391345e-15
3.767396020547800095e+00 7.010173554127952351e-11 9.592144535184799813e-15 -5.894677353793881623e-15
3.771129259283398039e+00 7.010233064686953033e-11 1.797526110043594577e-15 5.897375241937818337e-15
3.774866197410136515e+00 7.010167511586983147e-11 9.604681409770623948e-15 -5.879457706729594012e-15
3.778606838593864037e+00 7.010227434663127951e-11 1.830097809780756521e-15 5.882256754669000323e-15
3.782351186504064433e+00 7.010161447488937547e-11 9.617332866522521171e-15 -5.864276397170338347e-15
3.786099244813857734e+00 7.010221779988170317e-11 1.862733523725368759e-15 5.867177327578986378e-15
3.789851017200001504e+00 7.010155361737063854e-11 9.630099183285064691e-15 -5.849133482033402395e-15
3.793606507342898837e+00 7.010216100580446451e-11 1.895433665877659277e-15 5.852136795635276252e-15
3.797365718926600131e+00 7.010149254230168153e-11 9.642980676855409757e-15 -5.834028833556230787e-15
3.801128655638803977e+00 7.010210396351038316e-11 1.928198622517301599e-15 5.837135155589740688e-15
3.804895321170866040e+00 7.010143124873062635e-11 9.655977586658943730e-15 -5.818962293309801390e-15
3.808665719217797729e+00 7.010204667218462158e-11 1.961028835369092290e-15 5.822172280236870558e-15
3.812439853478273744e+00 7.010136973562780114e-11 9.669090267127218900e-15 -5.803933826752768197e-15
3.816217727654632519e+00 7.010198913094152783e-11 1.993924724946126917e-15 5.807248034130531912e-15
3.819999345452889994e+00 7.010130800201538796e-11 9.682318952060249205e-15 -5.788943285751297667e-15
3.823784710582710744e+00 7.010193133897619056e-11 2.026886695218997934e-15 5.792362381657069859e-15
3.827573826757458608e+00 7.010124604686043209e-11 9.695663989427109024e-15 -5.773990557663286390e-15
3.831366697694169599e+00 7.010187329538322181e-11 2.059915205744750395e-15 5.777515216105498755e-15
3.835163327113562115e+00 7.010118386920726851e-11 9.709125659803520041e-15 -5.759075610046027368e-15
3.838963718740042719e+00 7.010181499930031164e-11 2.093010618627322812e-15 5.762706419765157657e-15
3.842767876301708796e+00 7.010112146801195650e-11 9.722704228001682035e-15 -5.744198322728405646e-15
3.846575803530351667e+00 7.010175644990429902e-11 2.126173413999604240e-15 5.747935912167336983e-15
3.850387504161459251e+00 7.010105884232007182e-11 9.736400035588212751e-15 -5.729358557346695474e-15
3.854202981934223615e+00 7.010169764625863455e-11 2.159403975657142846e-15 5.733203602664151599e-15
3.858022240591539642e+00 7.010099599102240403e-11 9.750213367802888776e-15 -5.714556244583109296e-15
3.861845283880013469e+00 7.010163858752008514e-11 2.192702779284509672e-15 5.718509411543901781e-15
3.865672115549961596e+00 7.010093291320111870e-11 9.764144570289279340e-15 -5.699791278776524894e-15
3.869502739355419330e+00 7.010157927277412508e-11 2.226070237084926495e-15 5.703853218941425179e-15
3.873337159054139001e+00 7.010086960778544344e-11 9.778193870260094276e-15 -5.685063572986420977e-15
3.877175378407599293e+00 7.010151970120419785e-11 2.259506741694775066e-15 5.689234961677961821e-15
3.881017401181003912e+00 7.010080607374482755e-11 9.792361610495837868e-15 -5.670373033078818530e-15
3.884863231143290463e+00 7.010145987185178208e-11 2.293012752122074546e-15 5.674654489000192168e-15
